fid,username,reactions_received,total_casts,reaction_cast_ratio
455817,"<a href=""https://warpcast.com/queenkong"" target=""_blank"">queenkong</a>",27,27,1
434915,"<a href=""https://warpcast.com/dumyz3"" target=""_blank"">dumyz3</a>",26,26,1
558093,"<a href=""https://warpcast.com/py525338"" target=""_blank"">py525338</a>",24,24,1
574746,"<a href=""https://warpcast.com/uhe"" target=""_blank"">uhe</a>",32,32,1
459158,"<a href=""https://warpcast.com/hanwool"" target=""_blank"">hanwool</a>",25,25,1
516361,"<a href=""https://warpcast.com/amirhossein75"" target=""_blank"">amirhossein75</a>",67,67,1
526158,"<a href=""https://warpcast.com/maddi"" target=""_blank"">maddi</a>",21,21,1
395461,"<a href=""https://warpcast.com/onpicex"" target=""_blank"">onpicex</a>",26,26,1
518271,"<a href=""https://warpcast.com/mahdiehpn73"" target=""_blank"">mahdiehpn73</a>",45,45,1
294752,"<a href=""https://warpcast.com/muebbeth"" target=""_blank"">muebbeth</a>",27,27,1
299947,"<a href=""https://warpcast.com/0xru1z"" target=""_blank"">0xru1z</a>",25,25,1
519483,"<a href=""https://warpcast.com/sangutwalang"" target=""_blank"">sangutwalang</a>",56,56,1
573256,"<a href=""https://warpcast.com/gerad"" target=""_blank"">gerad</a>",22,22,1
455750,"<a href=""https://warpcast.com/punchwhite"" target=""_blank"">punchwhite</a>",29,29,1
508949,"<a href=""https://warpcast.com/alizabeth"" target=""_blank"">alizabeth</a>",34,34,1
446256,"<a href=""https://warpcast.com/dickybima"" target=""_blank"">dickybima</a>",74,74,1
385828,"<a href=""https://warpcast.com/matuimanju"" target=""_blank"">matuimanju</a>",53,53,1
522033,"<a href=""https://warpcast.com/veco"" target=""_blank"">veco</a>",25,25,1
519402,"<a href=""https://warpcast.com/batinsaa"" target=""_blank"">batinsaa</a>",28,28,1
249798,"<a href=""https://warpcast.com/rustyfox"" target=""_blank"">rustyfox</a>",33,33,1
425728,"<a href=""https://warpcast.com/mellback.eth"" target=""_blank"">mellback.eth</a>",69,69,1
519413,"<a href=""https://warpcast.com/dayutmalig"" target=""_blank"">dayutmalig</a>",55,55,1
519461,"<a href=""https://warpcast.com/mahardika123"" target=""_blank"">mahardika123</a>",54,54,1
9154,"<a href=""https://warpcast.com/tobrien"" target=""_blank"">tobrien</a>",72,72,1
459490,"<a href=""https://warpcast.com/petiue"" target=""_blank"">petiue</a>",27,27,1
415675,"<a href=""https://warpcast.com/sukron70"" target=""_blank"">sukron70</a>",25,25,1
488291,"<a href=""https://warpcast.com/web3sound"" target=""_blank"">web3sound</a>",33,33,1
519374,"<a href=""https://warpcast.com/viloidsarah"" target=""_blank"">viloidsarah</a>",28,28,1
519343,"<a href=""https://warpcast.com/ferrench"" target=""_blank"">ferrench</a>",28,28,1
498981,"<a href=""https://warpcast.com/silverr"" target=""_blank"">silverr</a>",39,39,1
469106,"<a href=""https://warpcast.com/shinomiya"" target=""_blank"">shinomiya</a>",128,128,1
517868,"<a href=""https://warpcast.com/rokudai"" target=""_blank"">rokudai</a>",64,64,1
387145,"<a href=""https://warpcast.com/yuann-moon"" target=""_blank"">yuann-moon</a>",25,25,1
258635,"<a href=""https://warpcast.com/celebes"" target=""_blank"">celebes</a>",48,48,1
476099,"<a href=""https://warpcast.com/shavkat"" target=""_blank"">shavkat</a>",41,41,1
257466,"<a href=""https://warpcast.com/anzceelnft"" target=""_blank"">anzceelnft</a>",27,27,1
459638,"<a href=""https://warpcast.com/motelvibes"" target=""_blank"">motelvibes</a>",27,27,1
315545,"<a href=""https://warpcast.com/alrangga"" target=""_blank"">alrangga</a>",58,58,1
435235,"<a href=""https://warpcast.com/duumf9"" target=""_blank"">duumf9</a>",25,25,1
322424,"<a href=""https://warpcast.com/container-up"" target=""_blank"">container-up</a>",57,57,1
468860,"<a href=""https://warpcast.com/yasirshah"" target=""_blank"">yasirshah</a>",31,31,1
554577,"<a href=""https://warpcast.com/qcvn19"" target=""_blank"">qcvn19</a>",61,61,1
522214,"<a href=""https://warpcast.com/exitz"" target=""_blank"">exitz</a>",32,32,1
273592,"<a href=""https://warpcast.com/kuamocrypto"" target=""_blank"">kuamocrypto</a>",26,26,1
237067,"<a href=""https://warpcast.com/ishol"" target=""_blank"">ishol</a>",21,21,1
544565,"<a href=""https://warpcast.com/arash87"" target=""_blank"">arash87</a>",25,25,1
358849,"<a href=""https://warpcast.com/omni-man"" target=""_blank"">omni-man</a>",34,34,1
265426,"<a href=""https://warpcast.com/kg777.eth"" target=""_blank"">kg777.eth</a>",36,36,1
519585,"<a href=""https://warpcast.com/fatmawatij"" target=""_blank"">fatmawatij</a>",28,28,1
297172,"<a href=""https://warpcast.com/chuks"" target=""_blank"">chuks</a>",23,23,1
568122,"<a href=""https://warpcast.com/bogdxnlll"" target=""_blank"">bogdxnlll</a>",29,29,1
544148,"<a href=""https://warpcast.com/ghazal1"" target=""_blank"">ghazal1</a>",57,57,1
519785,"<a href=""https://warpcast.com/fffdhygvb"" target=""_blank"">fffdhygvb</a>",28,28,1
519741,"<a href=""https://warpcast.com/itsshenii"" target=""_blank"">itsshenii</a>",27,27,1
454206,"<a href=""https://warpcast.com/luminousloom"" target=""_blank"">luminousloom</a>",26,26,1
301313,"<a href=""https://warpcast.com/fidi"" target=""_blank"">fidi</a>",24,24,1
456187,"<a href=""https://warpcast.com/mintandrose"" target=""_blank"">mintandrose</a>",28,28,1
459057,"<a href=""https://warpcast.com/stonetuner"" target=""_blank"">stonetuner</a>",28,28,1
517871,"<a href=""https://warpcast.com/drizzycalls"" target=""_blank"">drizzycalls</a>",25,25,1
432307,"<a href=""https://warpcast.com/anjay7716"" target=""_blank"">anjay7716</a>",31,31,1
434713,"<a href=""https://warpcast.com/dumyz1r"" target=""_blank"">dumyz1r</a>",25,25,1
459073,"<a href=""https://warpcast.com/spacegodzilla"" target=""_blank"">spacegodzilla</a>",27,27,1
314828,"<a href=""https://warpcast.com/anthony111"" target=""_blank"">anthony111</a>",69,69,1
494457,"<a href=""https://warpcast.com/snowmansadr"" target=""_blank"">snowmansadr</a>",24,24,1
250243,"<a href=""https://warpcast.com/cryptoevmos.eth"" target=""_blank"">cryptoevmos.eth</a>",35,35,1
460008,"<a href=""https://warpcast.com/rfqi72"" target=""_blank"">rfqi72</a>",33,33,1
385902,"<a href=""https://warpcast.com/web3sam"" target=""_blank"">web3sam</a>",42,42,1
483777,"<a href=""https://warpcast.com/frosttyy"" target=""_blank"">frosttyy</a>",35,35,1
564309,"<a href=""https://warpcast.com/zzzzzzzz-"" target=""_blank"">zzzzzzzz-</a>",37,37,1
567603,"<a href=""https://warpcast.com/datuyen"" target=""_blank"">datuyen</a>",76,76,1
482405,"<a href=""https://warpcast.com/purpleheartcl"" target=""_blank"">purpleheartcl</a>",85,85,1
556317,"<a href=""https://warpcast.com/paopao18902"" target=""_blank"">paopao18902</a>",23,23,1
519557,"<a href=""https://warpcast.com/bungaa"" target=""_blank"">bungaa</a>",28,28,1
224329,"<a href=""https://warpcast.com/marcus-sjolin"" target=""_blank"">marcus-sjolin</a>",43,43,1
17073,"<a href=""https://warpcast.com/masterbates"" target=""_blank"">masterbates</a>",35,35,1
574727,"<a href=""https://warpcast.com/jiuyue"" target=""_blank"">jiuyue</a>",31,31,1
506392,"<a href=""https://warpcast.com/irok"" target=""_blank"">irok</a>",28,28,1
459599,"<a href=""https://warpcast.com/bloomingalchemy"" target=""_blank"">bloomingalchemy</a>",26,26,1
458458,"<a href=""https://warpcast.com/photographynub"" target=""_blank"">photographynub</a>",26,26,1
454219,"<a href=""https://warpcast.com/quantumquasar"" target=""_blank"">quantumquasar</a>",26,26,1
456185,"<a href=""https://warpcast.com/phyllis"" target=""_blank"">phyllis</a>",33,33,1
434990,"<a href=""https://warpcast.com/dumm4r"" target=""_blank"">dumm4r</a>",25,25,1
357851,"<a href=""https://warpcast.com/0xco"" target=""_blank"">0xco</a>",21,21,1
265782,"<a href=""https://warpcast.com/costaer"" target=""_blank"">costaer</a>",47,47,1
556169,"<a href=""https://warpcast.com/maxwell242"" target=""_blank"">maxwell242</a>",21,21,1
566023,"<a href=""https://warpcast.com/aleks31330"" target=""_blank"">aleks31330</a>",24,24,1
455772,"<a href=""https://warpcast.com/magicpies"" target=""_blank"">magicpies</a>",26,26,1
553991,"<a href=""https://warpcast.com/rehanghauri"" target=""_blank"">rehanghauri</a>",22,22,1
458430,"<a href=""https://warpcast.com/superdog"" target=""_blank"">superdog</a>",28,28,1
539562,"<a href=""https://warpcast.com/rezaakrami"" target=""_blank"">rezaakrami</a>",48,48,1
532761,"<a href=""https://warpcast.com/mgvr"" target=""_blank"">mgvr</a>",24,24,1
557970,"<a href=""https://warpcast.com/baomeng"" target=""_blank"">baomeng</a>",66,66,1
519425,"<a href=""https://warpcast.com/palinghoki"" target=""_blank"">palinghoki</a>",56,56,1
416057,"<a href=""https://warpcast.com/0xnisya"" target=""_blank"">0xnisya</a>",27,27,1
452175,"<a href=""https://warpcast.com/serenecipher"" target=""_blank"">serenecipher</a>",25,25,1
276902,"<a href=""https://warpcast.com/drizky"" target=""_blank"">drizky</a>",21,21,1
554045,"<a href=""https://warpcast.com/asif0185"" target=""_blank"">asif0185</a>",22,22,1
237899,"<a href=""https://warpcast.com/jancukkersid"" target=""_blank"">jancukkersid</a>",23,23,1
458395,"<a href=""https://warpcast.com/allpaws"" target=""_blank"">allpaws</a>",27,27,1
425662,"<a href=""https://warpcast.com/vanson"" target=""_blank"">vanson</a>",1676,1675,1.0005970149253731
548775,"<a href=""https://warpcast.com/teik"" target=""_blank"">teik</a>",875,873,1.002290950744559
535129,"<a href=""https://warpcast.com/kathyngoc1"" target=""_blank"">kathyngoc1</a>",1060,1056,1.003787878787879
244059,"<a href=""https://warpcast.com/fashionqueen"" target=""_blank"">fashionqueen</a>",943,938,1.0053304904051172
437433,"<a href=""https://warpcast.com/samvox"" target=""_blank"">samvox</a>",2315,2302,1.0056472632493485
324096,"<a href=""https://warpcast.com/jack4114"" target=""_blank"">jack4114</a>",159,158,1.0063291139240507
406254,"<a href=""https://warpcast.com/blanc2pama"" target=""_blank"">blanc2pama</a>",559,555,1.0072072072072071
440299,"<a href=""https://warpcast.com/small-potato"" target=""_blank"">small-potato</a>",690,685,1.0072992700729928
573611,"<a href=""https://warpcast.com/kurfurst"" target=""_blank"">kurfurst</a>",136,135,1.0074074074074073
510609,"<a href=""https://warpcast.com/tieubaoboi"" target=""_blank"">tieubaoboi</a>",1786,1771,1.0084697910784868
532777,"<a href=""https://warpcast.com/zsccdaimi61"" target=""_blank"">zsccdaimi61</a>",118,117,1.0085470085470085
513218,"<a href=""https://warpcast.com/heoxinh88"" target=""_blank"">heoxinh88</a>",1102,1092,1.0091575091575091
557717,"<a href=""https://warpcast.com/3qsunny"" target=""_blank"">3qsunny</a>",104,103,1.0097087378640777
341841,"<a href=""https://warpcast.com/andrew888"" target=""_blank"">andrew888</a>",100,99,1.0101010101010102
337858,"<a href=""https://warpcast.com/cyb3rb0ss"" target=""_blank"">cyb3rb0ss</a>",97,96,1.0104166666666667
474844,"<a href=""https://warpcast.com/blackrose2004"" target=""_blank"">blackrose2004</a>",1696,1677,1.011329755515802
500144,"<a href=""https://warpcast.com/sandalwood"" target=""_blank"">sandalwood</a>",8886,8782,1.0118424049191528
256729,"<a href=""https://warpcast.com/ucuys"" target=""_blank"">ucuys</a>",77,76,1.013157894736842
531482,"<a href=""https://warpcast.com/hossam98"" target=""_blank"">hossam98</a>",76,75,1.0133333333333334
578214,"<a href=""https://warpcast.com/nony-matic"" target=""_blank"">nony-matic</a>",75,74,1.0135135135135136
319568,"<a href=""https://warpcast.com/tasnimislammk"" target=""_blank"">tasnimislammk</a>",74,73,1.0136986301369864
510716,"<a href=""https://warpcast.com/alfarishi799"" target=""_blank"">alfarishi799</a>",147,145,1.013793103448276
440589,"<a href=""https://warpcast.com/ghostbroz"" target=""_blank"">ghostbroz</a>",365,360,1.0138888888888888
419244,"<a href=""https://warpcast.com/davbhu"" target=""_blank"">davbhu</a>",72,71,1.0140845070422535
548311,"<a href=""https://warpcast.com/rymninvest"" target=""_blank"">rymninvest</a>",138,136,1.0147058823529411
556328,"<a href=""https://warpcast.com/kithe828"" target=""_blank"">kithe828</a>",68,67,1.0149253731343284
544268,"<a href=""https://warpcast.com/salihsalcan"" target=""_blank"">salihsalcan</a>",68,67,1.0149253731343284
287753,"<a href=""https://warpcast.com/lilethvert"" target=""_blank"">lilethvert</a>",64,63,1.0158730158730158
509096,"<a href=""https://warpcast.com/nari"" target=""_blank"">nari</a>",1130,1112,1.0161870503597121
253130,"<a href=""https://warpcast.com/tomisin"" target=""_blank"">tomisin</a>",123,121,1.0165289256198347
459792,"<a href=""https://warpcast.com/mrs103805"" target=""_blank"">mrs103805</a>",118,116,1.0172413793103448
551172,"<a href=""https://warpcast.com/tuanbn92"" target=""_blank"">tuanbn92</a>",59,58,1.0172413793103448
259302,"<a href=""https://warpcast.com/tnu1"" target=""_blank"">tnu1</a>",59,58,1.0172413793103448
404910,"<a href=""https://warpcast.com/chadori"" target=""_blank"">chadori</a>",341,335,1.017910447761194
274704,"<a href=""https://warpcast.com/pupu10086"" target=""_blank"">pupu10086</a>",56,55,1.018181818181818
516208,"<a href=""https://warpcast.com/hamedjaf"" target=""_blank"">hamedjaf</a>",544,534,1.0187265917602997
266584,"<a href=""https://warpcast.com/schlitz"" target=""_blank"">schlitz</a>",163,160,1.01875
399884,"<a href=""https://warpcast.com/jinghun"" target=""_blank"">jinghun</a>",4861,4771,1.0188639698176483
18908,"<a href=""https://warpcast.com/mpryor.eth"" target=""_blank"">mpryor.eth</a>",54,53,1.0188679245283019
414362,"<a href=""https://warpcast.com/coinmaster1987"" target=""_blank"">coinmaster1987</a>",54,53,1.0188679245283019
266153,"<a href=""https://warpcast.com/deathnotes.eth"" target=""_blank"">deathnotes.eth</a>",53,52,1.0192307692307692
446310,"<a href=""https://warpcast.com/zareth"" target=""_blank"">zareth</a>",53,52,1.0192307692307692
484616,"<a href=""https://warpcast.com/mmliiww"" target=""_blank"">mmliiww</a>",572,561,1.0196078431372548
424031,"<a href=""https://warpcast.com/fujicast"" target=""_blank"">fujicast</a>",51,50,1.02
508627,"<a href=""https://warpcast.com/shahidul019"" target=""_blank"">shahidul019</a>",51,50,1.02
495504,"<a href=""https://warpcast.com/amirtk"" target=""_blank"">amirtk</a>",403,395,1.0202531645569621
191885,"<a href=""https://warpcast.com/phongphan86"" target=""_blank"">phongphan86</a>",100,98,1.0204081632653061
531326,"<a href=""https://warpcast.com/kimmilli"" target=""_blank"">kimmilli</a>",50,49,1.0204081632653061
452024,"<a href=""https://warpcast.com/freemanofficer"" target=""_blank"">freemanofficer</a>",1341,1314,1.0205479452054795
512755,"<a href=""https://warpcast.com/huonggiang"" target=""_blank"">huonggiang</a>",882,864,1.0208333333333333
501185,"<a href=""https://warpcast.com/apinoz"" target=""_blank"">apinoz</a>",825,808,1.021039603960396
509587,"<a href=""https://warpcast.com/mehdi-benembarek"" target=""_blank"">mehdi-benembarek</a>",97,95,1.0210526315789474
450308,"<a href=""https://warpcast.com/byyojan"" target=""_blank"">byyojan</a>",2935,2874,1.0212247738343772
508348,"<a href=""https://warpcast.com/axoaxo"" target=""_blank"">axoaxo</a>",143,140,1.0214285714285714
406808,"<a href=""https://warpcast.com/spawnisher"" target=""_blank"">spawnisher</a>",47,46,1.0217391304347827
552564,"<a href=""https://warpcast.com/mrhangl"" target=""_blank"">mrhangl</a>",47,46,1.0217391304347827
239580,"<a href=""https://warpcast.com/ceateck95"" target=""_blank"">ceateck95</a>",47,46,1.0217391304347827
250167,"<a href=""https://warpcast.com/winterbearid"" target=""_blank"">winterbearid</a>",45,44,1.0227272727272727
432789,"<a href=""https://warpcast.com/atcamo"" target=""_blank"">atcamo</a>",135,132,1.0227272727272727
559306,"<a href=""https://warpcast.com/kangking"" target=""_blank"">kangking</a>",45,44,1.0227272727272727
553426,"<a href=""https://warpcast.com/longball"" target=""_blank"">longball</a>",134,131,1.0229007633587786
502565,"<a href=""https://warpcast.com/zoteye"" target=""_blank"">zoteye</a>",44,43,1.0232558139534884
330307,"<a href=""https://warpcast.com/louistheboss"" target=""_blank"">louistheboss</a>",44,43,1.0232558139534884
515305,"<a href=""https://warpcast.com/bellapoarch1"" target=""_blank"">bellapoarch1</a>",44,43,1.0232558139534884
357957,"<a href=""https://warpcast.com/imdev.eth"" target=""_blank"">imdev.eth</a>",130,127,1.0236220472440944
425312,"<a href=""https://warpcast.com/amelians"" target=""_blank"">amelians</a>",43,42,1.0238095238095237
278897,"<a href=""https://warpcast.com/davidgmi"" target=""_blank"">davidgmi</a>",3435,3355,1.0238450074515648
552353,"<a href=""https://warpcast.com/cryptoykk"" target=""_blank"">cryptoykk</a>",42,41,1.024390243902439
422559,"<a href=""https://warpcast.com/katipo"" target=""_blank"">katipo</a>",42,41,1.024390243902439
525692,"<a href=""https://warpcast.com/shakilogy"" target=""_blank"">shakilogy</a>",42,41,1.024390243902439
424734,"<a href=""https://warpcast.com/ringo-kami"" target=""_blank"">ringo-kami</a>",42,41,1.024390243902439
538000,"<a href=""https://warpcast.com/natanaeil"" target=""_blank"">natanaeil</a>",81,79,1.0253164556962024
529154,"<a href=""https://warpcast.com/wshx"" target=""_blank"">wshx</a>",40,39,1.0256410256410255
554767,"<a href=""https://warpcast.com/izja19877"" target=""_blank"">izja19877</a>",40,39,1.0256410256410255
426312,"<a href=""https://warpcast.com/kaineko0805"" target=""_blank"">kaineko0805</a>",119,116,1.0258620689655173
544791,"<a href=""https://warpcast.com/rizwan09"" target=""_blank"">rizwan09</a>",355,346,1.0260115606936415
386252,"<a href=""https://warpcast.com/charlesdev"" target=""_blank"">charlesdev</a>",39,38,1.0263157894736843
